CnvRegion	CnvGene	ExpGene	Cor	Cor.pvalue	Z_value
DBN1	DBN1	DBN1	0.439425439888745	3.53057220125106e-13	0.471518527460838
ENPP1	ENPP1	ENPP1	0.269099831989053	1.67267440416839e-05	0.275893126537654
NAV1	NAV1	NAV1	0.2499030090664	6.69128181262623e-05	0.255309357562555
TRIM14	TRIM14	TRIM14	-0.0165756402725774	0.794662466785798	-0.0165771585854932
HPCAL1	HPCAL1	HPCAL1	0.250361040091321	6.48163264136019e-05	0.25579795841367
KRTCAP2	KRTCAP2	KRTCAP2	0.609853506816982	9.37057147000841e-27	0.708688086071505
LARGE	LARGE	LARGE	0.241893836726842	0.000115624586605923	0.246784674120228
DDX60	DDX60	DDX60	0.280323003546358	7.07083396416423e-06	0.288032588142507
PEAR1	PEAR1	PEAR1	0.00448193894750029	0.943900525823146	0.00448196895859162
TTC7B	TTC7B	TTC7B	0.318048663181641	2.94045472685037e-07	0.329474667355529
CCDC9	CCDC9	CCDC9	0.504859462035226	1.6471756859897e-17	0.555806577381227
CPNE2	CPNE2	CPNE2	0.33209447220161	8.00176105291316e-08	0.345180517788971
ST6GAL1	ST6GAL1	ST6GAL1	0.0931617431104937	0.142686349988683	0.0934326757392228
SNRPE	SNRPE	SNRPE	0.394052090969099	1.1214789707272e-10	0.416587967463052
PDE8A	PDE8A	PDE8A	0.37364112458865	1.1417195889236e-09	0.392648379084904
SEL1L3	SEL1L3	SEL1L3	0.114931089151746	0.0702244127361646	0.11544118559556
LETMD1	LETMD1	LETMD1	0.720662532034819	3.55790978710301e-41	0.909022037597058
COL12A1	COL12A1	COL12A1	0.159512125206856	0.0117170543039428	0.160886043675663
TRIM33	TRIM33	TRIM33	0.404745776578747	3.11570752195412e-11	0.429311521455721
MUTYH	MUTYH	MUTYH	0.420837715627062	4.15292642433668e-12	0.448709597519659
ACAT2	ACAT2	ACAT2	0.349564893960042	1.44379848414437e-08	0.36494799292947
FAM168B	FAM168B	FAM168B	0.546846247731642	8.06012235025916e-21	0.613870990690776
MTG2	MTG2	MTG2	0.760271569120588	3.52673131919472e-48	0.996858316049352
HVCN1	HVCN1	HVCN1	0.252551021935877	5.56188089766432e-05	0.25813576102052
ORC1	ORC1	ORC1	0.370504535061545	1.60818510304051e-09	0.38900778778158
NAT9	NAT9	NAT9	0.482978958383943	5.87629268058924e-16	0.52686229017934
HAVCR2	HAVCR2	HAVCR2	-0.0889272439670219	0.161824800115075	-0.0891627763801968
ARPP19	ARPP19	ARPP19	0.512578939185293	4.38516157024627e-18	0.56622151447376
BEND6	BEND6	BEND6	0.425062559508048	2.40298992572161e-12	0.453854878707203
CDADC1	CDADC1	CDADC1	0.709796632264647	1.83954168924755e-39	0.886773884332015
CDS2	CDS2	CDS2	0.442996462725823	2.16070766642705e-13	0.475952758474143
PROCR	PROCR	PROCR	0.260708658809459	3.10704977844784e-05	0.266868594573709
C19orf68	C19orf68	C19orf68	0.397050783710556	7.86707730412167e-11	0.420142867908578
PACRGL	PACRGL	PACRGL	0.621255132709637	5.64439735283658e-28	0.727046548249481
EPB41L1	EPB41L1	EPB41L1	0.158218596725447	0.0124245625056102	0.159559023382631
DPH5	DPH5	DPH5	0.331505374913667	8.4619231003128e-08	0.344518542865856
CLEC16A	CLEC16A	CLEC16A	0.49544000843973	7.91876338165364e-17	0.543244508459618
ETNK1	ETNK1	ETNK1	0.571357874574715	5.60280816159024e-23	0.649536524244929
EHD4	EHD4	EHD4	0.151779659652155	0.0165346878636971	0.152961558971188
UBE2Q2	UBE2Q2	UBE2Q2	0.584373888288592	3.36807647134118e-24	0.66907924945325
ULK1	ULK1	ULK1	0.502470605119304	2.46419611410817e-17	0.552605731098487
DOCK4	DOCK4	DOCK4	0.357821627541932	6.19260707442053e-09	0.374385423145936
ISG20	ISG20	ISG20	0.0948498801864038	0.135557178514914	0.0951358644706131
DTL	DTL	DTL	0.475904712769687	1.76902550584566e-15	0.517676465841949
UBTD2	UBTD2	UBTD2	0.567559289231391	1.24347470200182e-22	0.64391493190798
POLE2	POLE2	POLE2	0.545200440268589	1.10908551225401e-20	0.611526060945783
GID4	GID4	GID4	0.884996916736962	5.7044616943905e-84	1.39836126260534
CTNNA1	CTNNA1	CTNNA1	0.544130835235471	1.36347883515072e-20	0.610005307936183
C12orf5	C12orf5	C12orf5	0.451992028196373	6.11272655636627e-14	0.487200935608835
NOL10	NOL10	NOL10	0.577098124117118	1.64672019791073e-23	0.658100813406718
MPP3	MPP3	MPP3	0.180645762931899	0.00423957057957202	0.18265015512853
CSRP2	CSRP2	CSRP2	0.0180238624298022	0.77717402730766	0.0180258145519969
SLC15A4	SLC15A4	SLC15A4	0.373833641042424	1.11783051522602e-09	0.392872152067529
MFSD11	MFSD11	MFSD11	0.588760476602812	1.26886313798289e-24	0.675766794995697
EMX2OS	EMX2OS	EMX2OS	0.162696929679544	0.0101243591843819	0.164155714427944
FAM172A	FAM172A	FAM172A	0.388955815157956	2.03212456727613e-10	0.410569129766454
ARFGAP3	ARFGAP3	ARFGAP3	0.713172869492028	5.50595855307412e-40	0.893611353948525
TMEM57	TMEM57	TMEM57	0.476952054745033	1.50510762013184e-15	0.519031343685659
CHST1	CHST1	CHST1	-0.00848503688043788	0.894019143457262	-0.00848524051838458
GPX7	GPX7	GPX7	0.631849592251368	3.73310665333727e-29	0.74448889914549
NDUFS1	NDUFS1	NDUFS1	0.461775606128129	1.48337606981046e-14	0.499565791081904
SLC25A37	SLC25A37	SLC25A37	0.249497774783695	6.88206651868805e-05	0.254877176670241
ZNF529	ZNF529	ZNF529	0.556238773746072	1.26020235976134e-21	0.627370253729918
ENHO	ENHO	ENHO	0.0563838958195224	0.375643897106981	0.0564437608887459
ASCC3	ASCC3	ASCC3	0.630425367780187	5.41118970567077e-29	0.742121759970724
PPIP5K1	PPIP5K1	PPIP5K1	0.546250646451837	9.04890591584316e-21	0.613021690446493
GNB4	GNB4	GNB4	0.28538558933758	4.73558085727221e-06	0.293535455200286
PEMT	PEMT	PEMT	0.479754106915889	9.74230092530473e-16	0.522664818928153
IFFO1	IFFO1	IFFO1	0.544243720429509	1.33413075930708e-20	0.610165688070518
DHX58	DHX58	DHX58	0.270422688290129	1.51421675932433e-05	0.27731980405806
RNF111	RNF111	RNF111	0.606809517379781	1.9463880804422e-26	0.703855821304823
IQGAP3	IQGAP3	IQGAP3	0.456483934051006	3.20861409609715e-14	0.492860639766432
KBTBD4	KBTBD4	KBTBD4	0.40413915412813	3.35462531378373e-11	0.42858626628871
SREK1IP1	SREK1IP1	SREK1IP1	0.598314855017669	1.43661144182284e-25	0.690518288644367
SYPL1	SYPL1	SYPL1	0.473778153768064	2.45169980556031e-15	0.514930835220046
RPN2	RPN2	RPN2	0.528756363736618	2.44967405268407e-19	0.588417307488972
FBXO18	FBXO18	FBXO18	0.738554602757994	3.50865599923921e-44	0.947291951590934
PLA2G6	PLA2G6	PLA2G6	0.224856594213693	0.000348586979534878	0.228765499109096
NUS1	NUS1	NUS1	0.477379844197278	1.40876590309554e-15	0.519585250794343
SNX24	SNX24	SNX24	0.160584907845637	0.0111574805375461	0.161987028744605
JAG2	JAG2	JAG2	0.113717700070002	0.0732578711267586	0.114211727251803
KCNMA1	KCNMA1	KCNMA1	-0.0764668175812985	0.22924121221692	-0.0766163809141154
EIF2S1	EIF2S1	EIF2S1	0.625733395275458	1.81362655505428e-28	0.73437296140104
RPL6	RPL6	RPL6	0.885776101012284	2.59040917401431e-84	1.40196709569851
EPS15L1	EPS15L1	EPS15L1	0.638826119812252	5.889153092929e-30	0.756187989491039
SEPP1	SEPP1	SEPP1	-0.0452220507004355	0.47747791584636	-0.0452529154560895
ELTD1	ELTD1	ELTD1	-0.00218259043786587	0.972663887907154	-0.00218259390361183
ALDH1A1	ALDH1A1	ALDH1A1	-0.0362811369362684	0.568804103185184	-0.0362970687272156
CCNC	CCNC	CCNC	0.917719101190793	5.07566193014941e-101	1.57437640109315
ELMOD2	ELMOD2	ELMOD2	0.59262334817565	5.30513102028767e-25	0.681699824090042
HAUS2	HAUS2	HAUS2	0.630110972164421	5.87177771675878e-29	0.741600168341364
TRIB1	TRIB1	TRIB1	0.489622549672393	2.03909154086833e-16	0.535563746909238
COPS8	COPS8	COPS8	0.288747156399763	3.61315629259686e-06	0.297198922692445
SULF1	SULF1	SULF1	0.197704163495534	0.00171840434449743	0.200342196446717
C4orf3	C4orf3	C4orf3	0.439067234764028	3.70764806036624e-13	0.471074689387403
PPP1R16B	PPP1R16B	PPP1R16B	0.0210091624659866	0.741485120308133	0.0210122543272592
KLC2	KLC2	KLC2	0.577004768333529	1.68016582296063e-23	0.657960852152795
SEC23IP	SEC23IP	SEC23IP	0.44700162917208	1.2371897605458e-13	0.480946898535438
CASP2	CASP2	CASP2	0.454189727045319	4.46474170210322e-14	0.489966352965008
DIS3L2	DIS3L2	DIS3L2	0.65900254357127	2.13746134787381e-32	0.791048402641159
FOCAD	FOCAD	FOCAD	0.630364224599319	5.49788218942744e-29	0.742020294757694
DHX36	DHX36	DHX36	0.465480043125861	8.57473943310154e-15	0.504284537517433
TMEM220	TMEM220	TMEM220	0.851390310947225	3.61563938346171e-71	1.26118441142824
CDR2L	CDR2L	CDR2L	0.369634905176589	1.76727242017618e-09	0.388000161805452
BOD1L1	BOD1L1	BOD1L1	0.497835220801662	5.33635445024824e-17	0.546423923657965
RNF121	RNF121	RNF121	0.651970620835905	1.59018169337929e-31	0.778718635414378
AMPH	AMPH	AMPH	0.248143856994249	7.55724963119913e-05	0.253433902929201
SLC6A6	SLC6A6	SLC6A6	0.0806857934793606	0.204489670659721	0.0808615740892589
SMAP2	SMAP2	SMAP2	0.194097466010968	0.00209300291569038	0.196591555411662
TRIP11	TRIP11	TRIP11	0.600434309812365	8.77327637949344e-26	0.693826066164782
TTBK2	TTBK2	TTBK2	0.555738920068497	1.39306673336726e-21	0.626646747009944
PRR16	PRR16	PRR16	0.0533584187062009	0.401838405628272	0.0534091446769699
NAA15	NAA15	NAA15	0.521852069739804	8.5506646949962e-19	0.578881588450534
DIRC2	DIRC2	DIRC2	0.72261813310876	1.71453347081532e-41	0.913102722620233
DHRS4L2	DHRS4L2	DHRS4L2	0.295480481544928	2.0796276195715e-06	0.304560448591834
GGCT	GGCT	GGCT	0.646762576873033	6.79485062480821e-31	0.769713073636069
SUGCT	SUGCT	SUGCT	0.0605793538413238	0.341101659752989	0.0606536233228182
JRKL	JRKL	JRKL	0.548007653613975	6.4277454628747e-21	0.615529375708968
TMCO3	TMCO3	TMCO3	0.903785739535624	5.14753652871409e-93	1.49251104645083
MLLT4	MLLT4	MLLT4	0.25785829953151	3.81644666860747e-05	0.26381279775872
IGFBP5	IGFBP5	IGFBP5	0.0857072582598861	0.177621551933741	0.0859180490008166
CD9	CD9	CD9	0.227119181140357	0.000302465814116144	0.23114985771881
TNFSF9	TNFSF9	TNFSF9	0.199996086498663	0.00151333374825327	0.202728477493513
AKIRIN2	AKIRIN2	AKIRIN2	0.519233711363913	1.36355172668724e-18	0.575290041923288
LPIN3	LPIN3	LPIN3	0.199168357600146	0.00158465883642218	0.201866409738088
SYNGAP1	SYNGAP1	SYNGAP1	0.211540287799297	0.000781257875825228	0.214783241655961
THSD1	THSD1	THSD1	0.234521552643705	0.000188252955935309	0.238968853760795
BIN1	BIN1	BIN1	0.151107347953876	0.0170256470146059	0.152273465733362
GFM1	GFM1	GFM1	0.479670855494839	9.86958812047989e-16	0.52255668277613
PDHX	PDHX	PDHX	0.809084454386707	5.97460698163686e-59	1.12437250464199
AP4S1	AP4S1	AP4S1	0.606641538731881	2.02604409381789e-26	0.703589983564883
PPIG	PPIG	PPIG	0.550347104556035	4.06369926282238e-21	0.618879090798997
ANKRD10	ANKRD10	ANKRD10	0.635858099840697	1.29948017491009e-29	0.751189575044572
INMT	INMT	INMT	0.218867549232578	0.000504108247441522	0.222466370800574
KCTD20	KCTD20	KCTD20	0.545608940790517	1.02477572609581e-20	0.61210752846829
C9orf91	C9orf91	C9orf91	0.590927898663029	7.7901255149436e-25	0.679090640833281
CEP83	CEP83	CEP83	0.187878245372071	0.00291748878040736	0.19013686728282
HMOX1	HMOX1	HMOX1	0.0825862725636929	0.193994729078181	0.0827748043769689
TBC1D2B	TBC1D2B	TBC1D2B	0.462800276159823	1.27555208867273e-14	0.500868962243701
IFT57	IFT57	IFT57	0.319509083481388	2.57614855980375e-07	0.331100283098056
ATP6V1C1	ATP6V1C1	ATP6V1C1	0.456588703137853	3.16038190874757e-14	0.49299299505985
AAED1	AAED1	AAED1	0.474424025943954	2.22087650734155e-15	0.515763973481272
ARNTL2	ARNTL2	ARNTL2	0.299701515346813	1.46034064340126e-06	0.309191631350991
TMEM186	TMEM186	TMEM186	0.628729054433563	8.39897144476731e-29	0.739311580447064
NLGN2	NLGN2	NLGN2	0.428991338147123	1.43487182605724e-12	0.458659868636112
DLG1	DLG1	DLG1	0.37559576292178	9.20530679970927e-10	0.394922111964098
INPP5K	INPP5K	INPP5K	0.596690244822939	2.09140930864183e-25	0.687991639382535
DUS4L	DUS4L	DUS4L	0.663753389581934	5.34190407511157e-33	0.799493278348766
GAREM	GAREM	GAREM	0.435084197094658	6.36429073908046e-13	0.466151050885429
EXOSC9	EXOSC9	EXOSC9	0.670643119957466	6.83171570409529e-34	0.811911014210167
ZC3H4	ZC3H4	ZC3H4	0.182687983403272	0.00382012351337142	0.184762075842582
CDK1	CDK1	CDK1	0.285825183377781	4.57188519423805e-06	0.29401409185161
NAB1	NAB1	NAB1	0.439760515182113	3.37241845547864e-13	0.471933863032497
CHCHD2P9	CHCHD2P9	CHCHD2P9	-0.0386758494318697	0.543551576440929	-0.038695150811185
PTMAP5	PTMAP5	PTMAP5	0.165097394282713	0.00905371127592926	0.166622442279903
SIK2	SIK2	SIK2	0.367747065658583	2.16680366996183e-09	0.385815330457225
PBX1	PBX1	PBX1	0.41634627027007	7.36789113164977e-12	0.443263953538795
ITGB2	ITGB2	ITGB2	0.0449883902325808	0.479758716179206	0.045018778640278
TXNL4B	TXNL4B	TXNL4B	0.524911937644457	4.93089479706094e-19	0.583095880141653
NUP93	NUP93	NUP93	0.586946076743381	1.90352060516927e-24	0.672994296308718
MGST1	MGST1	MGST1	0.276375934721091	9.61298004414112e-06	0.283754014761102
EEF1A1	EEF1A1	EEF1A1	0.26798098187577	1.81883217704531e-05	0.274687320848083
RAMP3	RAMP3	RAMP3	-0.0752894214304076	0.236512047851484	-0.0754321665218927
CDH2	CDH2	CDH2	0.0693719933743517	0.275502739016174	0.0694835994385347
SCMH1	SCMH1	SCMH1	0.500638525801906	3.3489891820685e-17	0.550157874843741
PRUNE2	PRUNE2	PRUNE2	0.0662946745536888	0.297413848485577	0.0663920528103483
EMC8	EMC8	EMC8	0.655001928909767	6.73894355659366e-32	0.784009313670975
CHPF	CHPF	CHPF	0.412614615704597	1.17874011201814e-11	0.438758233582806
MLF2	MLF2	MLF2	0.69836444327753	9.64194031377423e-38	0.864100725959918
CIR1	CIR1	CIR1	0.378433176726521	6.71690463075769e-10	0.398229664709731
BCAS3	BCAS3	BCAS3	0.525938200023475	4.09448642565462e-19	0.584513510055975
TBK1	TBK1	TBK1	0.723749113719251	1.12083805590908e-41	0.91547372693297
SPATA6	SPATA6	SPATA6	0.146090826019368	0.0211072347752979	0.147143657235213
FAM198B	FAM198B	FAM198B	0.280448677949393	7.0014808052691e-06	0.288168985598119
CTSB	CTSB	CTSB	0.0892723392671349	0.160196434687601	0.0895106332404762
CAPN2	CAPN2	CAPN2	0.434718966293648	6.68518889032331e-13	0.465700627219173
LRRC37BP1	LRRC37BP1	LRRC37BP1	0.492812519266622	1.21662149124586e-16	0.539768248384403
CPXM2	CPXM2	CPXM2	-0.131875417467585	0.0375641554283293	-0.132647982420825
NCOA4	NCOA4	NCOA4	0.415231253709741	8.48369295555183e-12	0.441915881658167
HOOK2	HOOK2	HOOK2	0.356693427770778	6.96194574530862e-09	0.373092160204544
ARL10	ARL10	ARL10	0.371203451780286	1.49046698776498e-09	0.389818156777782
CBFB	CBFB	CBFB	0.47004516652662	4.32416500231772e-15	0.510128310887937
DNMBP	DNMBP	DNMBP	0.41429092853357	9.5511685733883e-12	0.440780186339709
ZNF441	ZNF441	ZNF441	0.776498201003512	1.86778183639353e-51	1.03648996978734
PHLPP1	PHLPP1	PHLPP1	0.335727784876187	5.65305415231454e-08	0.349269775750076
AGGF1	AGGF1	AGGF1	0.618340602974608	1.17022135678462e-27	0.722314002028888
MTSS1L	MTSS1L	MTSS1L	0.633190687321663	2.62717592230722e-29	0.746724364141292
RASA1	RASA1	RASA1	0.192826236831202	0.00224184782933114	0.19527089710346
EVA1A	EVA1A	EVA1A	0.237581257776512	0.000154059218895317	0.242209109954877
EIF2B5	EIF2B5	EIF2B5	0.6828454642264	1.55696216703972e-35	0.834426109359115
KDELC1	KDELC1	KDELC1	0.290414775532316	3.15530540757501e-06	0.299019184328589
TCF20	TCF20	TCF20	0.500886623108293	3.21305045735948e-17	0.550489008199419
CCDC12	CCDC12	CCDC12	0.262296268205601	2.76793563137941e-05	0.268572739921774
CAB39	CAB39	CAB39	0.460657765955615	1.74789494580907e-14	0.498145912943542
IMMP1L	IMMP1L	IMMP1L	0.448495638636108	1.00297501617657e-13	0.482815529702943
LIN54	LIN54	LIN54	0.392871113659968	1.28827615692911e-10	0.41519067167096
IRF5	IRF5	IRF5	-0.0655405267017009	0.30295546352197	-0.0656346137505983
ZNF746	ZNF746	ZNF746	0.719090070751052	6.37046921952736e-41	0.905758159859517
PARK7	PARK7	PARK7	0.619898693871076	7.93233682879425e-28	0.72484053967859
NFYC	NFYC	NFYC	0.439577547099413	3.45790105138633e-13	0.471707049975834
PSEN1	PSEN1	PSEN1	0.698454023214918	9.35421854922513e-38	0.864275610078982
GPRIN1	GPRIN1	GPRIN1	0.338449554434809	4.34467379459313e-08	0.352340467056294
CCDC50	CCDC50	CCDC50	0.434849651719647	6.56859311995726e-13	0.465861775742786
ZC3H12A	ZC3H12A	ZC3H12A	0.111319517688968	0.0795665280047712	0.111782792267758
CKAP5	CKAP5	CKAP5	0.498575375837373	4.72066871729956e-17	0.547408445508755
KATNA1	KATNA1	KATNA1	0.780398239900364	2.77086419758048e-52	1.04638831195721
NT5DC3	NT5DC3	NT5DC3	0.0684112195533759	0.282222820871155	0.0685182439129695
RAD51	RAD51	RAD51	0.39508373739331	9.93098297223849e-11	0.417809839861144
MED24	MED24	MED24	0.527618385460488	3.01608110665179e-19	0.58683901324878
UBALD1	UBALD1	UBALD1	0.561500501299404	4.34239512587483e-22	0.635021914581364
C6orf203	C6orf203	C6orf203	0.590757676500426	8.09546376715184e-25	0.678829124610795
TMCC1	TMCC1	TMCC1	0.541266803454262	2.36167543432793e-20	0.605945593494421
ERN1	ERN1	ERN1	0.354333033652289	8.88160951367973e-09	0.370390273581542
PROSC	PROSC	PROSC	0.817413406767013	4.2246523999491e-61	1.14897251008434
THUMPD2	THUMPD2	THUMPD2	0.492651891633854	1.24883455577464e-16	0.539556118884346
PRKAR1B	PRKAR1B	PRKAR1B	0.156002794346843	0.0137241713596646	0.157287141365735
SDHB	SDHB	SDHB	0.666756634084036	2.19429249013868e-33	0.804880915054953
VAMP3	VAMP3	VAMP3	0.545649600053062	1.01673712745679e-20	0.61216542383612
FERMT3	FERMT3	FERMT3	-0.0330051070169405	0.604226317468743	-0.0330170994185798
WWP2	WWP2	WWP2	0.466490517800671	7.37549997843617e-15	0.505575289186288
TMEM38B	TMEM38B	TMEM38B	0.336547057303298	5.22379554093993e-08	0.350193407947853
FAM129B	FAM129B	FAM129B	0.207735039723744	0.000975303016739318	0.210803067394913
KDM2A	KDM2A	KDM2A	0.539149916682877	3.53263202691464e-20	0.602956374807326
NPC1	NPC1	NPC1	0.307486225003127	7.49671989139738e-07	0.317766765478616
COMMD3	COMMD3	COMMD3	0.525744137417204	4.24116802076263e-19	0.584245279226719
AHCTF1	AHCTF1	AHCTF1	0.649766839193562	2.95018042948932e-31	0.774895070454457
UBE2D4	UBE2D4	UBE2D4	0.342331041307547	2.9716840558653e-08	0.356730631126169
TATDN1	TATDN1	TATDN1	0.742207656841239	7.95980689846185e-45	0.955376983470406
KNSTRN	KNSTRN	KNSTRN	0.539169921289572	3.51926167069567e-20	0.602984577854093
ZFP82	ZFP82	ZFP82	0.525684417147473	4.28733668329568e-19	0.58416274986252
ZNF518B	ZNF518B	ZNF518B	0.199700610540824	0.00153845036472501	0.202420709474618
ABTB2	ABTB2	ABTB2	0.752223220196175	1.19469344608678e-46	0.978056206378015
IWS1	IWS1	IWS1	0.666008022523093	2.74177619669228e-33	0.803534332498609
RALGAPB	RALGAPB	RALGAPB	0.684710382669418	8.59416416342841e-36	0.837928655888541
TAF7	TAF7	TAF7	0.538484331706313	4.00708949972065e-20	0.602018503204233
KCNS3	KCNS3	KCNS3	0.109712775461034	0.0840336655609274	0.110156182556542
RBM43	RBM43	RBM43	0.365704541989978	2.69740284559409e-09	0.383455427229018
ZNF219	ZNF219	ZNF219	0.34151990138113	3.21855713473798e-08	0.35581210324712
EXT2	EXT2	EXT2	0.463515730221497	1.14761718410928e-14	0.501779806434158
SCPEP1	SCPEP1	SCPEP1	0.216900611690741	0.000567829135295259	0.220401401181811
EXOC4	EXOC4	EXOC4	0.592421730596571	5.55378075044301e-25	0.681389125541718
DYNLT1	DYNLT1	DYNLT1	0.603583945624198	4.18720721017777e-26	0.698766033589967
ODC1	ODC1	ODC1	0.308393419843688	6.92751071091363e-07	0.31876899916454
PAQR8	PAQR8	PAQR8	0.248798609554715	7.22331244131869e-05	0.254131738458822
MOB1A	MOB1A	MOB1A	0.517938323720465	1.71512400742608e-18	0.573518131109641
RSU1	RSU1	RSU1	0.575186279291937	2.4825345331718e-23	0.655239024103834
IFT27	IFT27	IFT27	0.34174155747497	3.14919881445261e-08	0.356063047428195
OPTN	OPTN	OPTN	0.540588736609015	2.68763442378862e-20	0.604987055641916
NSUN6	NSUN6	NSUN6	0.598173763348029	1.48436506229526e-25	0.690298555195405
PSMA5	PSMA5	PSMA5	0.460235551810195	1.85936464150322e-14	0.49761010060443
TOMM7	TOMM7	TOMM7	0.394137808962326	1.1102252505793e-10	0.416689446203797
THBS4	THBS4	THBS4	-0.0104883841471513	0.869199267076755	-0.0104887687683064
RUFY3	RUFY3	RUFY3	0.482587327767563	6.25014775947947e-16	0.526351636645977
PNPO	PNPO	PNPO	0.389936974011521	1.81380766445441e-10	0.411725704768157
LRR1	LRR1	LRR1	0.595655819524771	2.65342580347299e-25	0.686386827842074
IFNGR1	IFNGR1	IFNGR1	0.785164520590369	2.54957668457868e-53	1.0586966676046
PPP1R32	PPP1R32	PPP1R32	0.118815413645655	0.0611957458361512	0.11937930752825
B3GNT9	B3GNT9	B3GNT9	0.440153806634561	3.19559587214614e-13	0.472421552864513
CHSY3	CHSY3	CHSY3	0.0970007832618218	0.126873755909156	0.0973067441307155
CYLD	CYLD	CYLD	0.309815346830993	6.11777509299442e-07	0.320341137282323
TMEM53	TMEM53	TMEM53	0.290937500296338	3.02356253432998e-06	0.299590151632202
RPL15P3	RPL15P3	RPL15P3	0.0479378842843924	0.4514055017051	0.0479746560700739
DIAPH3	DIAPH3	DIAPH3	0.195976524635982	0.00188944166857631	0.198544919560249
MRPL15	MRPL15	MRPL15	0.650906487114552	2.14450642299906e-31	0.776869985312661
KTN1	KTN1	KTN1	0.551060108465791	3.5311722826686e-21	0.619902455079389
ATG12	ATG12	ATG12	0.806800217204179	2.22677555485024e-58	1.11779396323137
MSANTD4	MSANTD4	MSANTD4	0.885824571949881	2.46580331088451e-84	1.40219216739971
PLOD2	PLOD2	PLOD2	0.404330934587646	3.27722895196745e-11	0.428815505865063
SCG2	SCG2	SCG2	-0.0356874176139648	0.575150044659282	-0.0357025796022885
FARP2	FARP2	FARP2	0.519273558043294	1.35394306485556e-18	0.575344598340521
SYCE1L	SYCE1L	SYCE1L	0.216934845925425	0.000566659058478329	0.220437325787801
PAM16	PAM16	PAM16	0.512237957950135	4.65245260511475e-18	0.565759127887537
SACS	SACS	SACS	0.323684992454543	1.75804226449896e-07	0.335757916042304
